Date,High,Low,Open,Close,Volume,MA200,EMA130,PercentB20,RSI14,MFI14,MACD,fast_k,slow_d,Tommorow_Close,Tommorow_IncRatio,Tommorow_Pos
2017-01-16,834.530029296875,820.27099609375,821.7830200195312,831.5339965820312,82755200.0,693.4894912719726,763.3366780224203,0.25500504304780425,0.34216324696210365,0.39152716736248433,-75.24501579782088,0.1740646848391824,0.15656279167407397,907.93798828125,1.0926558475370494,1.0
2017-01-17,910.5609741210938,830.7960205078125,830.9459838867188,907.93798828125,155095008.0,694.6477011108399,765.544331688961,0.46201408199863875,0.39655588612969944,0.37950151117472847,-75.31133899885424,0.349567259188557,0.22511088404968915,886.6179809570312,0.9749772587957434,0.0
2017-01-18,917.4990234375,858.3040161132812,909.3729858398438,886.6179809570312,225676992.0,695.5622808837891,767.392784411218,0.41721132505405256,0.2637013503634517,0.33505538537442,-74.96328989198139,0.30059447534137257,0.2747421397897041,899.072998046875,1.0120877549670098,1.0
2017-01-19,904.614013671875,884.3380126953125,888.3350219726562,899.072998046875,105625000.0,696.7643258666992,769.4031694182751,0.45790665432361777,0.3696378578021437,0.4463592095908981,-74.81247615520874,0.4924068338285839,0.38085618945283795,895.0260009765625,0.9964973344704448,0.0
2017-01-20,899.3980102539062,887.0079956054688,898.1719970703125,895.0260009765625,86728400.0,697.8211459350586,771.3210753056464,0.4560057972526915,0.4891711047435268,0.506043574371124,-74.56048355974167,0.7448868599842517,0.5126293897180695,921.7890014648438,1.0293004513491917,1.0
2017-01-21,927.3670043945312,895.5349731445312,895.5490112304688,921.7890014648438,111158000.0,699.0769558715821,773.6182956255437,0.538216197244781,0.5187733610472414,0.6052855897727991,-74.75203184966267,0.8880289911088878,0.7084408949739078,924.6729736328124,1.0026761473828854,1.0
2017-01-22,937.5250244140624,897.5640258789062,922.2050170898438,924.6729736328124,116573000.0,700.3136657714844,775.9244739880868,0.5618746853181495,0.5191425754992236,0.5966305604367321,-74.9475795906477,0.9292946116052361,0.854070154232792,921.0120239257812,0.9951518052444258,0.0
2017-01-23,928.2659912109376,916.7379760742188,925.4990234375,921.0120239257812,73588600.0,701.7159158325195,778.1395511548085,0.5742305476198163,0.5261845570640656,0.6588184342221001,-75.03217358284553,0.9091539449260341,0.908825849213386,892.68701171875,0.9802454765017762,0.0
2017-01-24,924.14501953125,892.2860107421875,910.677001953125,892.68701171875,111349000.0,702.8467358398437,779.8883673998304,0.5412958238970739,0.47977889814921376,0.5972606995860744,-74.57894051753169,0.7533242626852525,0.8639242730721742,901.5419921875,1.0107834084921232,1.0
2017-01-25,903.2520141601562,891.68701171875,891.9240112304688,901.5419921875,120831000.0,704.099645690918,781.7456747041412,0.6283887106426744,0.7479319778221081,0.6550515646781276,-74.26506548437294,0.8020398213091288,0.8215060096401384,917.5859985351562,1.0168340678695205,1.0
2017-01-26,919.3259887695312,902.2239990234376,902.39501953125,917.5859985351562,131958000.0,705.4407757568359,783.8195728390815,0.7093639796617478,0.7362763493299876,0.7631665149708944,-74.21002827883069,0.8734207182852417,0.8095949340932077,919.75,1.0015146486261095,1.0
2017-01-27,923.2230224609376,915.8460083007812,918.3590087890624,919.75,125594000.0,706.8012307739258,785.8948465964851,0.7159704363172134,0.7160629321864547,0.7596113071212068,-74.15837415690544,0.857878290846218,0.8444462768135296,921.5900268554688,1.0019341503683135,1.0
2017-01-28,923.9110107421876,919.8109741210938,919.8109741210938,921.5900268554688,68979600.0,708.08642578125,787.9665287971106,0.7210103906204066,0.7367728991814975,0.7574278477256864,-74.10429215634804,0.8721662295846129,0.8678217462386909,919.4959716796876,0.9972116506982857,0.0
2017-01-29,923.4180297851562,919.1480102539062,922.0670166015624,919.4959716796876,60851700.0,709.4115655517578,789.9746119511251,0.7030333458622239,0.7255345985677916,0.7585792300967223,-73.97900082942306,0.8462393745217577,0.8587612983175296,920.3820190429688,1.0002510653861825,1.0
2017-01-30,923.0479736328124,919.4739990234376,920.1510009765624,920.3820190429688,78227296.0,710.7230856323242,791.9655647863849,0.7023978691810893,0.7138421563229553,0.7591660975296658,-73.8381596748983,0.8393781938960851,0.8525945993341519,970.4030151367188,1.0536875491749218,1.0
2017-01-31,972.0189819335938,920.958984375,920.958984375,970.4030151367188,164582000.0,712.2588256835937,794.6898007440161,0.9356454317487283,0.6722136833741285,0.7625243124731503,-74.5434086574453,0.9857893217025763,0.8904689633734731,989.0230102539062,1.0186232033058802,1.0
2017-02-01,989.114013671875,970.7420043945312,970.9409790039062,989.0230102539062,150110000.0,713.9001055908203,797.656720052987,0.9843102262898493,0.7865934441350809,0.7535180005529597,-75.50402380265291,0.9991314478781348,0.9414329878255988,1011.7999877929688,1.0220191815427897,1.0
2017-02-02,1013.52001953125,983.2210083007812,990.0009765625,1011.7999877929688,145820992.0,715.5618106079102,800.9260830058518,1.0261127975822084,0.798249503837689,0.7623373835234979,-76.78020983134002,0.9864042034511257,0.990441657677279,1029.9100341796875,1.0182409702867425,1.0
2017-02-03,1033.8699951171875,1008.7899780273438,1011.4600219726562,1029.9100341796875,201278000.0,717.3458306884766,804.4220212829055,1.0417055064003196,0.8321545784167618,0.8311574883630276,-78.27455815567953,0.9721488405795857,0.9858948306362821,1042.9000244140625,1.0112185904146873,1.0
2017-02-04,1045.9000244140625,1015.1599731445312,1031.3299560546875,1042.9000244140625,155064000.0,719.1960107421875,808.0629069204173,1.0353626573401138,0.8199406839756127,0.8372444343820161,-79.88624448457676,0.9805463887413491,0.9796998109240201,1027.3399658203125,0.9844947356944761,0.0
2017-02-05,1043.6300048828125,1022.3699951171876,1043.52001953125,1027.3399658203125,114208000.0,721.0042855834961,811.4106483623493,0.9247401119586562,0.754192731772158,0.7664771616716558,-81.10869367921259,0.8796466117264684,0.9441139470158012,1038.1500244140625,1.0094807465660602,1.0
2017-02-06,1044.6400146484375,1028.1600341796875,1028.4000244140625,1038.1500244140625,111762000.0,722.8699755859375,814.872318311961,0.9153067475960737,0.780105451725172,0.7731243774001146,-82.42180020083049,0.9497448375818186,0.9366459460165455,1061.3499755859375,1.020391447919316,1.0
2017-02-07,1061.9300537109375,1040.1400146484375,1040.1400146484375,1061.3499755859375,146007008.0,724.9236303710937,818.6353360725678,0.9517533764287964,0.9134480038685002,0.8378279764964413,-84.03766299999893,0.996592647087294,0.9419946987985272,1063.0699462890625,1.0007060019936742,1.0
2017-02-08,1078.969970703125,1037.489990234375,1062.3199462890625,1063.0699462890625,201855008.0,726.9611999511719,822.3671622728825,0.903130079459985,0.9103106267232755,0.9058905713241403,-85.56475310186443,0.9100402444086378,0.9521259096925836,994.3829956054688,0.9339560826606491,0.0
2017-02-09,1088.989990234375,953.343994140625,1064.699951171875,994.3829956054688,407220000.0,728.6266900634765,824.9933582640896,0.6053077732992594,0.6539146747642673,0.7259633235676701,-85.7730187575662,0.45359351464383524,0.7867421353799223,988.6740112304688,0.9930114664058431,0.0
2017-02-10,998.905029296875,946.6909790039062,995.6320190429688,988.6740112304688,190452000.0,730.2995751953125,827.4922995892829,0.5681789297816908,0.6362004821076689,0.650421861524003,-85.82842609495697,0.40935698573790624,0.5909969149301265,1004.4500122070312,1.0157265984882828,1.0
2017-02-11,1009.2899780273438,982.8300170898438,988.8980102539062,1004.4500122070312,102261000.0,732.0629052734375,830.193944119042,0.6202907766476887,0.6551917133415368,0.656419070779999,-86.11462702496146,0.5022433320839432,0.455064610821895,999.1810302734376,0.9956762304952929,0.0
2017-02-12,1004.760009765625,996.9210205078124,1003.52001953125,999.1810302734376,67530000.0,733.7870504760742,832.773899691447,0.5823311596594973,0.6474911724009533,0.6829700381245772,-86.25180126007888,0.4702036113561492,0.4606013097259996,990.6420288085938,0.9917478179405602,0.0
2017-02-13,1002.0999755859376,976.0020141601562,998.885009765625,990.6420288085938,100607000.0,735.4650857543945,835.1841001898897,0.5242270948608495,0.6264633801758539,0.64324721048448,-86.18967708481875,0.41470348925906825,0.4623834775663869,1004.5499877929688,1.0129218013185888,1.0
2017-02-14,1011.510009765625,986.4710083007812,991.7349853515624,1004.5499877929688,137946000.0,737.2028756713867,837.7698389888707,0.5713145813220832,0.5706464942688684,0.6402543034205734,-86.33102715528901,0.40660162209668155,0.43050290757063303,1007.47998046875,1.001262120698822,1.0
2017-02-15,1008.8400268554688,1001.5800170898438,1006.2100219726562,1007.47998046875,89759400.0,738.9650405883789,840.3608335714748,0.567519795077648,0.5408367289779954,0.6309359033349498,-86.47377402595009,0.4271920158769715,0.41616570907757383,1027.43994140625,1.0196396730141453,1.0
2017-02-16,1033.3699951171875,1007.6500244140624,1007.6500244140624,1027.43994140625,122277000.0,740.9788351440429,843.2170032177377,0.6588532936038052,0.5350407766363644,0.6273673419951424,-86.91613991440283,0.5674597574790032,0.4670844651508855,1046.2099609375,1.019578573574154,1.0
2017-02-17,1053.1700439453125,1025.6400146484375,1026.1199951171875,1046.2099609375,136474000.0,743.1785250854492,846.3161324084078,0.7522173366286433,0.5364117434683066,0.616148691602646,-87.6228080288264,0.6993652385427466,0.5646723372995738,1054.4200439453125,1.0049657201149302,1.0
2017-02-18,1061.0999755859375,1046.9599609375,1049.2099609375,1054.4200439453125,99073504.0,745.7133001708985,849.4932914289682,0.7956152656659097,0.5262956541898006,0.6057612004739663,-88.39584912328507,0.7570612333133313,0.6746287431116937,1047.8699951171875,0.9934676944663758,0.0
2017-02-19,1056.81005859375,1043.4599609375,1054.760009765625,1047.8699951171875,77423296.0,748.1208752441406,852.5219434554391,0.7540374185154072,0.5488721870058135,0.6166424248317635,-88.97312675468083,0.7110310552292651,0.722485842361781,1079.97998046875,1.0298372644068097,1.0
2017-02-20,1080.489990234375,1041.68994140625,1048.68994140625,1079.97998046875,109478000.0,750.6293301391602,855.9945853116405,0.9872653013890318,0.5904087867786736,0.6168233859261438,-90.04097375941808,0.9366825553620165,0.801591614634871,1115.300048828125,1.0333741184433072,1.0
2017-02-21,1117.25,1076.9300537109375,1079.280029296875,1115.300048828125,186868992.0,753.330615234375,859.9534474283495,1.130831866428729,0.6107995455292999,0.6264096553483205,-91.63176704458022,0.9885672938289224,0.8787603014734015,1117.43994140625,1.002368041319069,1.0
2017-02-22,1125.3900146484375,1100.550048828125,1114.800048828125,1117.43994140625,136100000.0,755.9789248657227,863.8845390160157,1.0311225469567717,0.6114696913879334,0.6149165286227896,-93.13853535636713,0.955511381393228,0.9602537435280557,1166.719970703125,1.0442596241798574,1.0
2017-02-23,1176.6199951171875,1116.9599609375,1117.27001953125,1166.719970703125,189454000.0,758.8490747070313,868.5079808098237,1.1452161424786302,0.8838735710286745,0.7994080123394658,-95.39040163897687,0.9569431271380513,0.9670072674534006,1173.6800537109375,1.0008272231035387,1.0
2017-02-24,1200.3900146484375,1131.9599609375,1172.7099609375,1173.6800537109375,330759008.0,761.7622048950195,873.167096514616,1.0528255703164013,0.9098093115330005,0.9109455068738708,-97.6093735165498,0.8809652883426138,0.9311399322912978,1143.8399658203125,0.9772984957549536,0.0
2017-02-25,1174.8499755859375,1124.5899658203125,1170.4100341796875,1143.8399658203125,139960992.0,764.542399597168,877.2995068098675,0.8700204935848548,0.7906546690128459,0.8365324149061961,-99.15117619799162,0.74798095840656,0.861963124629075,1165.199951171875,1.0182910775283607,1.0
2017-02-26,1167.469970703125,1130.199951171875,1144.27001953125,1165.199951171875,116486000.0,767.4078842163086,881.6949335218354,0.9021822987175513,0.8244113244020213,0.8416062059657525,-100.9442500815652,0.8431731491880721,0.8240397986457486,1179.969970703125,1.0139115133433176,1.0
2017-02-27,1181.97998046875,1163.3800048828125,1163.780029296875,1179.969970703125,131570000.0,770.3621340942383,886.248750965496,0.9039989275421332,0.8611636927417479,0.890584715533037,-102.86029451002673,0.9045431058513506,0.8318990711486608,1179.969970703125,0.9993647943470005,0.0
2017-02-28,1193.25,1171.8199462890625,1180.719970703125,1179.969970703125,184956000.0,773.3241888427734,890.7330444762308,0.8601887274745542,0.8533839680335462,0.894428737018232,-104.63373625265592,0.8972886464661102,0.8816683005018443,1222.5,1.035981796830583,1.0
2017-03-01,1222.5,1179.68994140625,1180.0400390625,1222.5,229056992.0,776.5087487792969,895.7981889239392,0.9393269493572327,0.8735576800726144,0.9023735058386032,-107.01558260072181,1.0,0.9339439174391536,1251.010009765625,1.0214994569193026,1.0
2017-03-02,1262.1300048828125,1215.6199951171875,1224.6800537109375,1251.010009765625,368275008.0,779.9114337158203,901.2212702515412,0.9607351722050241,0.8772056866946601,0.9139297952515826,-109.73008285479068,0.9529790030175613,0.9500892164945571,1274.989990234375,1.019412997461598,1.0
2017-03-03,1280.31005859375,1250.7099609375,1250.7099609375,1274.989990234375,315739008.0,783.4501837158203,906.9276630197909,0.9606886345129642,0.8793271647866605,0.9211773903062191,-112.6806945825424,0.9777048623473994,0.9768946217883202,1255.1500244140625,0.9825587090015994,0.0
2017-03-04,1279.4000244140625,1230.510009765625,1277.4300537109375,1255.1500244140625,183270000.0,786.8387387084961,912.2440350382411,0.8629914923861107,0.8204602023499661,0.8522710245234619,-115.08700016447676,0.8945602974458454,0.9417480542702688,1267.1199951171875,1.0102288590797366,1.0
2017-03-05,1267.2900390625,1238.06005859375,1254.2900390625,1267.1199951171875,134127000.0,790.3082586669922,917.6619887163143,0.8599435588533966,0.8440725747436643,0.8809631734652881,-117.53097959835338,0.9447235898128481,0.9389962498686977,1272.8299560546875,1.0042288854769388,1.0
2017-03-06,1276.0,1264.5999755859375,1267.469970703125,1272.8299560546875,153656992.0,793.8008184814453,923.0844005191979,0.8426357720649054,0.8299851490422072,0.8837428138211447,-119.8999444426837,0.9632210524167677,0.9341683132251538,1223.5400390625,0.9609884281470539,0.0
2017-03-07,1275.550048828125,1204.800048828125,1273.2099609375,1223.5400390625,291256000.0,797.0403686523438,927.6715095777274,0.6834173422709929,0.6767587928679473,0.7864784527648765,-121.23269420712518,0.6841899396575023,0.8640448606290394,1150.0,0.9401339227798458,0.0
2017-03-08,1232.1600341796875,1148.0799560546875,1223.22998046875,1150.0,332603008.0,799.8818835449218,931.0658377290695,0.4360814503325223,0.5431167591725679,0.6958384150622788,-121.15298232513237,0.2022651932050182,0.6165587284264294,1188.489990234375,1.0331551401381225,1.0
2017-03-09,1197.4599609375,1141.22998046875,1150.3499755859375,1188.489990234375,212283008.0,802.9177935791016,934.9959775227373,0.5427433115678073,0.5296764050448225,0.632384275003475,-121.69074975048648,0.41035182599738645,0.43226898628663574,1116.719970703125,0.9389251231392606,0.0
2017-03-10,1270.469970703125,1077.25,1189.3599853515625,1116.719970703125,563795968.0,805.5676284790039,937.7703896746009,0.2605054432082994,0.4340128750812789,0.4956001935227363,-120.8846406618984,0.19437584612388095,0.2689976217754286,1175.8299560546875,1.0533090983131241,1.0
2017-03-11,1193.8299560546875,1116.3199462890625,1116.3199462890625,1175.8299560546875,283320000.0,808.5297033691406,941.4048869257323,0.45604258288622,0.5347060982993797,0.5538498909368518,-121.0919442539863,0.4854719177044584,0.36339986327524193,1221.3800048828125,1.038041177229159,1.0
2017-03-12,1226.97998046875,1175.3599853515625,1176.6199951171875,1221.3800048828125,227176000.0,811.735693359375,945.6793162706242,0.634258447962464,0.5579104245483515,0.568178821282619,-122.02679929280225,0.7097900290237023,0.4632125976173473,1231.9200439453125,1.008299378288474,1.0
2017-03-13,1237.3699951171875,1217.030029296875,1221.780029296875,1231.9200439453125,380276992.0,815.006488647461,950.049403779571,0.6649813922758763,0.5540212528233982,0.5970890795171899,-123.04077500949109,0.7616960470535051,0.6523193312605553,1240.0,1.0063627821085204,1.0
2017-03-14,1244.81005859375,1220.719970703125,1232.1600341796875,1240.0,245306000.0,818.3082336425781,954.4761305027974,0.6862679741123805,0.5613917081757238,0.6042444295296405,-124.08650144072146,0.8014870138770328,0.7576576966514135,1249.6099853515625,1.0076199449356757,1.0
2017-03-15,1251.6099853515625,1239.75,1240.1600341796875,1249.6099853515625,297804992.0,821.706548461914,958.9819909456885,0.7149440258625268,0.5297265216228537,0.6119654949496247,-125.18875094563509,0.8488128416056094,0.8039986341787158,1187.81005859375,0.949238090917915,0.0
2017-03-16,1257.97998046875,1152.43994140625,1251.3299560546875,1187.81005859375,638568000.0,824.7760388183593,962.4755492788897,0.38141559514036805,0.4354153256590273,0.4866447908258895,-125.09320299612,0.5444697463371703,0.7315898672732709,1100.22998046875,0.9322718517861895,0.0
2017-03-17,1180.1600341796875,1099.5699462890625,1180.1600341796875,1100.22998046875,706598976.0,827.4066537475586,964.5786703945079,-0.03047065971491992,0.3419548122490722,0.3798449056551865,-123.40520411636214,0.11367785156275947,0.5023201465018464,973.8179931640624,0.8855386927689578,0.0
2017-03-18,1114.0699462890625,957.655029296875,1099.68994140625,973.8179931640624,621302016.0,829.3882287597656,964.7197287593007,-0.273725887453136,0.2866925325282337,0.3542782767805957,-119.52100210085439,0.050771852407432184,0.23630648343578733,1036.739990234375,1.0614397130892053,1.0
2017-03-19,1069.9100341796875,976.72998046875,976.72998046875,1036.739990234375,406648000.0,831.6945687866211,965.8192747505949,0.023668215251378626,0.3378528081429246,0.3802290048608404,-116.86405477756728,0.24842535053349807,0.1376250181678966,1054.22998046875,1.0163799992232616,1.0
2017-03-20,1063.030029296875,1036.6800537109375,1037.239990234375,1054.22998046875,286529984.0,834.1042037963867,967.1690565349038,0.12312000976891681,0.34865353725264037,0.39063375311878995,-114.58137630278588,0.30379510605192545,0.2009974363309519,1120.5400390625,1.0617609674572082,1.0
2017-03-21,1122.4300537109375,1055.3599853515625,1055.3599853515625,1120.5400390625,337391008.0,836.8292190551758,969.5105982829813,0.3306824714426784,0.43033047315194634,0.44862417473603694,-113.51162492273477,0.5207072559685941,0.35764257085133916,1049.1400146484375,0.9361888116648956,0.0
2017-03-22,1120.6500244140625,1014.2100219726562,1120.6500244140625,1049.1400146484375,380840992.0,839.0838592529296,970.7263145787585,0.1661470927283063,0.43157990794678197,0.4477167384396124,-111.1850165431124,0.2924572110919464,0.3723198577041553,1038.5899658203125,0.9890861554450646,0.0
2017-03-23,1058.010009765625,1028.9300537109375,1050.050048828125,1038.5899658203125,248540000.0,841.2336392211914,971.7624008701702,0.17305910019143,0.3943062189014046,0.4470564958580128,-108.72855761886296,0.2587310444942207,0.35729850385158707,937.52001953125,0.9028071294849337,0.0
2017-03-24,1040.469970703125,934.3579711914062,1038.449951171875,937.52001953125,491038016.0,842.8882891845703,971.2396164158308,-0.008703109781668971,0.3786605435125811,0.4596962499133187,-104.56377030409453,0.009770807451893291,0.1869863543460201,972.7789916992188,1.0386945720653655,1.0
2017-03-25,975.760986328125,903.7130126953124,936.5399780273438,972.7789916992188,435803008.0,844.7000042724609,971.2631183288383,0.12403159689366627,0.3579214806836435,0.40078957541713917,-101.16241937401469,0.1949546113146957,0.15448548775360324,966.7249755859376,0.9925154756827529,0.0
2017-03-26,1007.9600219726562,954.1859741210938,974.0150146484376,966.7249755859376,303668000.0,846.4609091186524,971.1938337059846,0.14638588349190418,0.3113881680530163,0.4028961498706017,-97.76611179631391,0.17786575837610386,0.1275303923808976,1045.77001953125,1.0758342145361066,1.0
2017-03-27,1046.4000244140625,971.9840087890624,972.0549926757812,1045.77001953125,372535008.0,848.5581793212891,972.3324014418528,0.3572358370410382,0.374828857751488,0.394523597381253,-95.86721861877197,0.40098857573079333,0.25793631514053095,1047.1500244140625,1.002460384525357,1.0
2017-03-28,1064.6500244140625,1027.72998046875,1044.5799560546875,1047.1500244140625,326332000.0,850.6796243286133,973.4746552408718,0.37365668624596643,0.3691446156720955,0.398268497177845,-94.03481414281657,0.404883956921667,0.32791276367618805,1039.969970703125,0.9941591602857908,0.0
2017-03-29,1055.1300048828125,1015.8800048828124,1046.0799560546875,1039.969970703125,298457984.0,852.761929321289,974.4898509083224,0.37224304024001653,0.3572813660533003,0.3420280550937191,-92.11668409239667,0.3846166038685048,0.39682971217365504,1026.4300537109375,0.9848591859433314,0.0
2017-03-30,1049.2900390625,1020.0399780273438,1042.2099609375,1026.4300537109375,352968992.0,854.8604846191406,975.2828311126574,0.35054532445173897,0.38240902526574877,0.3658653080232621,-90.00644220642937,0.44390798771026413,0.4111361828334787,1071.7900390625,1.0439784381768167,1.0
2017-03-31,1074.9200439453125,1026.6400146484375,1026.6400146484375,1071.7900390625,447287008.0,857.178219909668,976.7562236166799,0.47729011744160577,0.47791834165210384,0.47455123873910227,-88.74618956284655,0.7684679053205562,0.5323308322997751,1080.5,1.0082018823962509,1.0
2017-04-01,1091.719970703125,1061.0899658203125,1071.7099609375,1080.5,289633984.0,859.5345147705078,978.34009808247,0.519006047911549,0.601356720767563,0.5650153240813066,-87.65403925510475,0.8082908697180938,0.6735555875829714,1102.1700439453125,1.0199517484439455,1.0
2017-04-02,1107.5899658203125,1075.449951171875,1080.6099853515625,1102.1700439453125,514187008.0,861.9919448852539,980.2306316272983,0.6048292185090832,0.5674511510424165,0.5770005525214604,-86.94960100889068,0.9073688557985857,0.8280425436124119,1143.81005859375,1.0370462026662783,1.0
2017-04-03,1151.739990234375,1102.949951171875,1102.949951171875,1143.81005859375,580444032.0,864.6752200317383,982.7280274851302,0.7696299933247001,0.5879670974477986,0.6038037047330576,-86.96465846114268,0.9680279471237112,0.8945625575467969,1133.25,0.9892886904444752,0.0
2017-04-04,1156.43994140625,1120.52001953125,1145.52001953125,1133.25,436310016.0,867.3066049194335,985.0260728908522,0.7999058095088633,0.5140157188198043,0.612421151353977,-86.75045941783787,0.9082411141363806,0.9278793056862259,1124.780029296875,0.991747063651163,0.0
2017-04-05,1135.0899658203125,1113.6300048828125,1134.1400146484375,1124.780029296875,414784000.0,869.9005850219727,987.1597211020317,0.8053236278947379,0.5968531778954996,0.6058626442581961,-86.35463078004159,0.874726795949842,0.9169986190699779,1182.6800537109375,1.0505147335317149,1.0
2017-04-06,1188.3699951171875,1125.81005859375,1125.81005859375,1182.6800537109375,511222016.0,872.7646151733398,990.1447643779671,0.9847597322208891,0.664547256876593,0.6695875023985651,-86.94879084275738,0.9800112354250379,0.9209930485037535,1176.9000244140625,0.9982697023651992,0.0
2017-04-07,1186.5799560546875,1163.3900146484375,1178.93994140625,1176.9000244140625,317022016.0,875.6029803466797,992.9959897502455,0.9098086575848788,0.8494107949884435,0.7427793008603016,-87.36990872271974,0.9597059920837425,0.9381480078195409,1175.949951171875,1.0028140763988482,1.0
2017-04-08,1184.97998046875,1162.5799560546875,1172.6500244140625,1175.949951171875,209312000.0,878.4411700439454,995.7891800281769,0.8598143376078069,0.82956704013769,0.7640833648980325,-87.71062181196578,0.9469645969332824,0.9622272748140209,1187.8699951171875,1.009604230384913,1.0
2017-04-09,1197.2099609375,1171.8599853515625,1176.5699462890625,1187.8699951171875,242343008.0,881.3947750854492,998.7217115843945,0.8571825481025626,0.8520237840778812,0.7637159666447049,-88.20006380581538,0.9585306856016447,0.9550670915395565,1187.1300048828125,0.9998567809834756,0.0
2017-04-10,1190.3399658203125,1179.0400390625,1187.300048828125,1187.1300048828125,215883008.0,884.3489352416992,1001.5981741046816,0.8291782202425863,0.7997452987692029,0.7140116472480296,-88.6091170065971,0.9444109717224689,0.949968751419132,1205.010009765625,1.0147794868083546,1.0
2017-04-11,1208.0699462890625,1187.4599609375,1187.4599609375,1205.010009765625,216182000.0,887.359775390625,1004.7036983421436,0.8440272426916121,0.8128416139977734,0.7098651083407804,-89.26761633157264,0.9840785813188349,0.9623400795476496,1200.3699951171875,0.9963147191170159,0.0
